time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-2.550622469289031,-2.6485270068872633,23.46616736919128,0.001030245940853547,0.09970711675272437,0.0,-2.4078534810521086,-1.5142174978913776,6.316169869081252,0.05432281671366372,-0.009664185777967058,0.0,473.75673525157214,471.95591570806687,473.49257130974667,474.43110676536924
3.900000000000003,-2.6967983193781873,-2.739448533462434,23.84324457321588,0.0043184166145842084,0.09940457499461086,0.0,-2.4647240343794627,-1.5162581887963935,6.253424757725779,0.055745653940995385,0.002888556989262419,0.0,425.539522977213,426.6130580129159,425.0560243473394,425.18013070122515
3.960000000000003,-2.8469207978598585,-2.830416670352125,24.221842836214,0.00807683943243287,0.09991675296786084,0.0,-2.539376535054948,-1.5156592278684269,6.365859762011741,0.07372933045488346,0.01794336021475349,0.0,479.19537677696167,480.33855913802626,478.574094902803,479.94370730797317
4.020000000000002,-3.0017720475224836,-2.9212491205205318,24.609442458257593,0.01212512224371487,0.10072097944523684,0.0,-2.6223758889779085,-1.5116239104830618,6.5530104478299105,0.05044499527085317,0.002280263680167682,0.0,502.9956672342181,501.859721426205,502.9683068324956,501.2815216391263
4.080000000000001,-3.1608038699072885,-3.0118571995571597,25.00012167380796,0.015227614624352626,0.1008124878076968,0.0,-2.6787922032585265,-1.508419664779774,6.470100992133139,0.054121110719935375,-2.9696624999164573e-05,0.0,421.5570184782302,421.357279484166,422.42283977176123,422.7416784749711
4.14,-3.3235404008263223,-3.1021794761180446,25.3888588144798,0.018091283481954434,0.10187940623875846,0.0,-2.745855766286812,-1.502055545049579,6.487668379182708,0.030162976764205873,0.0400309386067903,0.0,451.6316327433731,454.8520684302144,454.60087575632144,452.6778471368136
4.199999999999998,-3.49081507898345,-3.1919882353761837,25.78331079491735,0.019711534756447158,0.10414793160314417,0.0,-2.83016172547993,-1.4913987820200092,6.659620910573069,0.019791071818403123,0.03294734358878941,0.0,500.40749956324623,499.8919859251766,499.30998169950345,498.5526545916332
4.259999999999997,-3.662586983449371,-3.281241377842233,26.18216334435326,0.020615405859398805,0.10593029168242651,0.0,-2.8957823439294934,-1.4836146312577037,6.635527209534443,0.0033626597427524364,0.02227541937825321,0.0,443.66461810609525,442.7875779091665,443.3718212084511,442.01957902027056
4.319999999999996,-3.8384247282676904,-3.3699974222761484,26.580411085669603,0.020548446048933577,0.10765344108108277,0.0,-2.9656537711664237,-1.474909579669652,6.639288092743397,-0.012054877271646084,0.03921395780527143,0.0,450.3028612469858,451.67156899651764,452.8995759797663,451.6575490402827
4.379999999999995,-4.018116145364201,-3.45830607239665,26.97535752681686,0.019631800711594316,0.1099012413241276,0.0,-3.024335882088512,-1.468748759589654,6.526162539076007,-0.02265928614869671,0.03371059304100073,0.0,413.9726427721224,413.48872956557227,414.14336719474886,413.20937705786486
